TotalCheckouts,Title,CallNumber,Author,OwningLibrary,Publisher ,CopyrightDate,datelastborrowed,itype,itemcode
4,Cannery Row,STEI 1-DEVICE,"Steinbeck, John,",East Library,"[Distributed exclusively by] Recorded Books, LLC :",2009,1/20/20,PLAYER,BKPLAYER
4,Cannery Row,STEI 1-DEVICE,"Steinbeck, John,",East Library,"[Manufactured by] Findaway World, LLC,",2009,1/20/20,PLAYER,BKPLAYER
4,Cannery Row,STEI 1-DEVICE,"Steinbeck, John,",East Library,Playaway Digital Audio ;,2009,1/20/20,PLAYER,BKPLAYER
4,Castles /,728.81 STEE,"Steele, Philip,",Fountain Library,"Dorling Kindersley Limited,",2019,1/30/20,JBOOK,J
3,Castles /,728.81 STEE,"Steele, Philip,",Palmer Lake Library,"Dorling Kindersley Limited,",2019,1/14/20,JBOOK,J
7,Castles /,728.81 STEE,"Steele, Philip,",Library 21c,"Dorling Kindersley Limited,",2019,1/24/20,JBOOK,J
9,Castles /,728.81 STEE,"Steele, Philip,",High Prairie Library,"Dorling Kindersley Limited,",2019,1/31/20,JBOOK,J
1,Castles /,728.81 STEE,"Steele, Philip,",Mobile Libraries,"Dorling Kindersley Limited,",2019,8/27/19,JBOOK,J
1,The curse of the Mistwraith /,WURT,"Wurts, Janny.",East Library,"HarperCollins,",1993,8/8/19,BOOK,FICTION
0,The curse of the Mistwraith /,WURT,"Wurts, Janny.",Calhan Library,"HarperCollins,",1993,8/16/19,BOOK,FICTION
6,Geronimo Stilton.,741.5945 GERONIMO STIL V.1,"Stilton, Geronimo.",High Prairie Library,"Papercutz,",2009,1/14/20,JBOOK,J
1,Geronimo Stilton.,741.5945 GERONIMO STIL V.1,"Stilton, Geronimo.",Mobile Libraries,"Papercutz,",2009,11/13/19,JBOOK,J
4,Geronimo Stilton.,741.5945 GERONIMO STIL V.1,"Stilton, Geronimo.",Mobile Libraries,"Papercutz,",2009,1/30/20,JBOOK,J
8,Geronimo Stilton.,741.5945 GERONIMO STIL V.1,"Stilton, Geronimo.",Rockrimmon Library,"Papercutz,",2009,1/30/20,JBOOK,J
6,Geronimo Stilton.,741.5945 GERONIMO STIL V.1,"Stilton, Geronimo.",Library 21c,"Papercutz,",2009,1/28/20,JBOOK,J
7,Geronimo Stilton.,741.5945 GERONIMO STIL V.1,"Stilton, Geronimo.",East Library,"Papercutz,",2009,1/24/20,JBOOK,J
10,Geronimo Stilton.,741.5945 GERONIMO STIL V.1,"Stilton, Geronimo.",East Library,"Papercutz,",2009,2/1/20,JBOOK,J
7,Geronimo Stilton.,741.5945 GERONIMO STIL V.1,"Stilton, Geronimo.",East Library,"Papercutz,",2009,2/1/20,JBOOK,J
5,Geronimo Stilton.,741.5945 GERONIMO STIL V.1,"Stilton, Geronimo.",Old Colorado City Library,"Papercutz,",2009,1/4/20,JBOOK,J
6,Geronimo Stilton.,741.5945 GERONIMO STIL V.1,"Stilton, Geronimo.",Penrose Library,"Papercutz,",2009,1/6/20,JBOOK,J
3,Geronimo Stilton.,741.5945 GERONIMO STIL V.3,"Stilton, Geronimo.",Sand Creek Library,"Papercutz,",2009,1/25/20,JBOOK,J
7,Geronimo Stilton.,741.5945 GERONIMO STIL V.3,"Stilton, Geronimo.",Penrose Library,"Papercutz,",2009,1/29/20,JBOOK,J
8,Geronimo Stilton.,741.5945 GERONIMO STIL V.3,"Stilton, Geronimo.",Library 21c,"Papercutz,",2009,1/22/20,JBOOK,J
9,Geronimo Stilton.,741.5945 GERONIMO STIL V.3,"Stilton, Geronimo.",East Library,"Papercutz,",2009,1/29/20,JBOOK,J
7,Geronimo Stilton.,741.5945 GERONIMO STIL V.3,"Stilton, Geronimo.",East Library,"Papercutz,",2009,1/24/20,JBOOK,J
4,Geronimo Stilton.,741.5945 GERONIMO STIL V.6,"Stilton, Geronimo.",Penrose Library,"Papercutz,",2010,12/31/19,JBOOK,J
7,Geronimo Stilton.,741.5945 GERONIMO STIL V.6,"Stilton, Geronimo.",Ruth Holley Library,"Papercutz,",2010,2/1/20,JBOOK,J
6,Geronimo Stilton.,741.5945 GERONIMO STIL V.6,"Stilton, Geronimo.",Library 21c,"Papercutz,",2010,1/29/20,JBOOK,J
8,Geronimo Stilton.,741.5945 GERONIMO STIL V.6,"Stilton, Geronimo.",Library 21c,"Papercutz,",2010,1/16/20,JBOOK,J
8,Geronimo Stilton.,741.5945 GERONIMO STIL V.6,"Stilton, Geronimo.",East Library,"Papercutz,",2010,12/17/19,JBOOK,J
3,Geronimo Stilton.,741.5945 GERONIMO STIL V.6,"Stilton, Geronimo.",East Library,"Papercutz,",2010,10/7/19,JBOOK,J
7,Geronimo Stilton.,741.5945 GERONIMO STIL V.6,"Stilton, Geronimo.",East Library,"Papercutz,",2010,2/1/20,JBOOK,J
9,Geronimo Stilton.,741.5945 GERONIMO STIL V.6,"Stilton, Geronimo.",East Library,"Papercutz,",2010,1/18/20,JBOOK,J
5,Geronimo Stilton.,741.5945 GERONIMO STIL V.6,"Stilton, Geronimo.",Mobile Libraries,"Papercutz,",2010,1/10/20,JBOOK,J
8,Geronimo Stilton.,741.5945 GERONIMO STIL V.6,"Stilton, Geronimo.",Rockrimmon Library,"Papercutz,",2010,1/21/20,JBOOK,J
7,Geronimo Stilton.,741.5945 GERONIMO STIL V.7,"Stilton, Geronimo,",Cheyenne Mountain Library,"Papercutz,",2011,1/23/20,JBOOK,J
9,Geronimo Stilton.,741.5945 GERONIMO STIL V.7,"Stilton, Geronimo,",Monument Library,"Papercutz,",2011,1/18/20,JBOOK,J
5,Geronimo Stilton.,741.5945 GERONIMO STIL V.7,"Stilton, Geronimo,",Penrose Library,"Papercutz,",2011,1/7/20,JBOOK,J
5,Geronimo Stilton.,741.5945 GERONIMO STIL V.7,"Stilton, Geronimo,",Rockrimmon Library,"Papercutz,",2011,1/22/20,JBOOK,J
7,Geronimo Stilton.,741.5945 GERONIMO STIL V.7,"Stilton, Geronimo,",Library 21c,"Papercutz,",2011,2/3/20,JBOOK,J
5,Geronimo Stilton.,741.5945 GERONIMO STIL V.7,"Stilton, Geronimo,",Library 21c,"Papercutz,",2011,2/2/20,JBOOK,J
5,Geronimo Stilton.,741.5945 GERONIMO STIL V.7,"Stilton, Geronimo,",Library 21c,"Papercutz,",2011,1/4/20,JBOOK,J
6,Geronimo Stilton.,741.5945 GERONIMO STIL V.7,"Stilton, Geronimo,",Library 21c,"Papercutz,",2011,1/29/20,JBOOK,J
8,Geronimo Stilton.,741.5945 GERONIMO STIL V.7,"Stilton, Geronimo,",Library 21c,"Papercutz,",2011,1/21/20,JBOOK,J
12,Geronimo Stilton.,741.5945 GERONIMO STIL V.7,"Stilton, Geronimo,",East Library,"Papercutz,",2011,2/1/20,JBOOK,J
8,Geronimo Stilton.,741.5945 GERONIMO STIL V.10,"Stilton, Geronimo",High Prairie Library,"Papercutz,",2012,1/14/20,JBOOK,J
9,Geronimo Stilton.,741.5945 GERONIMO STIL V.10,"Stilton, Geronimo",Rockrimmon Library,"Papercutz,",2012,1/30/20,JBOOK,J
3,Geronimo Stilton.,741.5945 GERONIMO STIL V.10,"Stilton, Geronimo",Palmer Lake Library,"Papercutz,",2012,8/18/19,JBOOK,J
8,Geronimo Stilton.,741.5945 GERONIMO STIL V.10,"Stilton, Geronimo",East Library,"Papercutz,",2012,1/22/20,JBOOK,J
6,Geronimo Stilton.,741.5945 GERONIMO STIL V.10,"Stilton, Geronimo",East Library,"Papercutz,",2012,1/30/20,JBOOK,J
4,Geronimo Stilton.,741.5945 GERONIMO STIL V.10,"Stilton, Geronimo",Penrose Library,"Papercutz,",2012,12/7/19,JBOOK,J
7,Geronimo Stilton.,741.5945 GERONIMO STIL V.10,"Stilton, Geronimo",Library 21c,"Papercutz,",2012,1/29/20,JBOOK,J
9,Geronimo Stilton.,741.5945 GERONIMO STIL V.10,"Stilton, Geronimo",Cheyenne Mountain Library,"Papercutz,",2012,1/25/20,JBOOK,J
5,Geronimo Stilton.,741.5945 GERONIMO STIL V.10,"Stilton, Geronimo",Mobile Libraries,"Papercutz,",2012,12/25/19,JBOOK,J
5,Geronimo Stilton.,741.5945 GERONIMO STIL V.10,"Stilton, Geronimo",Mobile Libraries,"Papercutz,",2012,1/9/20,JBOOK,J
3,Thea Stilton.,741.5945 THEASTIL STIL V.2,"Stilton, Thea.",Mobile Libraries,"Papercutz,",2013,1/29/20,JBOOK,J
6,Thea Stilton.,741.5945 THEASTIL STIL V.2,"Stilton, Thea.",Rockrimmon Library,"Papercutz,",2013,2/1/20,JBOOK,J
8,Thea Stilton.,741.5945 THEASTIL STIL V.2,"Stilton, Thea.",East Library,"Papercutz,",2013,1/26/20,JBOOK,J
8,Thea Stilton.,741.5945 THEASTIL STIL V.2,"Stilton, Thea.",East Library,"Papercutz,",2013,1/5/20,JBOOK,J
6,Thea Stilton.,741.5945 THEASTIL STIL V.2,"Stilton, Thea.",East Library,"Papercutz,",2013,1/14/20,JBOOK,J
7,Thea Stilton.,741.5945 THEASTIL STIL V.2,"Stilton, Thea.",East Library,"Papercutz,",2013,1/2/20,JBOOK,J
5,Thea Stilton.,741.5945 THEASTIL STIL V.2,"Stilton, Thea.",East Library,"Papercutz,",2013,1/30/20,JBOOK,J
8,Thea Stilton.,741.5945 THEASTIL STIL V.2,"Stilton, Thea.",Library 21c,"Papercutz,",2013,2/2/20,JBOOK,J
1,Thea Stilton.,741.5945 THEASTIL STIL V.2,"Stilton, Thea.",Palmer Lake Library,"Papercutz,",2013,9/25/19,JBOOK,J
2,The enemy of the people,323.445097 ACOS 8-DISCS,"Acosta, Jim.",East Library,"Harper Collins Publishers,",2019,9/10/19,CDBOOK,CDBOOK
3,The enemy of the people,323.445097 ACOS 8-DISCS,"Acosta, Jim.",East Library,"Harper Collins Publishers,",2019,10/3/19,CDBOOK,CDBOOK
0,Liens and claims in Colorado /,346.788074 LIEN 2019,,Penrose Library,"Continuing Legal Education in Colorado, Inc.,",2019,1/1/00,REFERENCE,LAW
0,Archon /,KRUM,"Krumwiede, Lana.",Ute Pass Library,"Candlewick Press,",2013,7/16/19,TBOOK,TEENFIC
1,Archon /,KRUM,"Krumwiede, Lana.",Old Colorado City Library,"Candlewick Press,",2013,1/29/20,TBOOK,TEENFIC
0,"Deaths, August 18, 1911 - December 27, 1917 : (transcribed from the Logan County News), (includes cemetery and tombstone inscription, if found) Logan County, Oklahoma /",929.376633 W563D,"Wheeler, Nona.",Carnegie-Special Collections,Logan County Genealogical Society,1985,9/30/19,SC-BOOK,GENBOOK
0,The Journal of Arizona history.,979.1 A719 V.59 NO.3 2018,,Carnegie-Special Collections,"Arizona Pioneers' Historical Society,",1977,6/27/19,SC-BOOK,SCHBOOK
0,"Pioneers of old Frederick County, Virginia /",975.5992 O233 1995,"O'Dell, Cecil.",Carnegie-Special Collections,"Walsworth Pub. Co.,",1995,6/27/19,SC-BOOK,SCHBOOK
0,"With sword, with cross, with plough : stories of our French-Canadian ancestors : pioneer founders of Nadon, Giroux, Desjardins and Trudeau lines in 17th century New France /",971.4 C686 2000,"Colby, Susan Melanie.",Carnegie-Special Collections,"[publisher not identified],",2000,6/26/19,SC-BOOK,SCHNEW
0,"Who wore what? : women's wear, 1861-1865 /",391.009 L5321 1995,"Leisch, Juanita.",Carnegie-Special Collections,"Thomas Publications,",1995,6/26/19,SC-BOOK,SCHBOOK
0,"Tombstones of Sussex County, Delaware.",929.509751 S964,,Carnegie-Special Collections,"Downstate Delaware Genealogical Society,",1999,6/26/19,SC-BOOK,GENBOOK
0,Meeks Bay memories /,979.438 V252 1994,"Van Etten, Carol.",Carnegie-Special Collections,"Silver Syndicate Press,",1994,6/26/19,SC-BOOK,SCHBOOK
0,Bay County past and present /,977.447 B988 1957,"Butterfield, George Ernest,",Carnegie-Special Collections,"Board of Education,",1957,6/26/19,SC-BOOK,SCHBOOK
0,"The historic architecture of Bay City, Michigan /",977.447 W861 1998,"Wolicki, Dale Patrick.",Carnegie-Special Collections,"Bay County Historical Society,",1998,6/26/19,SC-BOOK,SCHBOOK
0,Through the lens : a visual history of Bay County.,977.447 B356 2008,,Carnegie-Special Collections,"Pediment Pub.,",2008,6/26/19,SC-BOOK,SCHBOOK
0,Cadillac and the dawn of Detroit /,977.434 H676 1994,"Hivert-Carthew, Annick.",Carnegie-Special Collections,"Wilderness Adventure Books,",1994,6/21/19,SC-BOOK,SCHBOOK
11,The blacklist.,BLAC 5-DISCS,,Sand Creek Library,"Columbia Pictures,",2019,1/28/20,DVDSET,DVD
9,The blacklist.,BLAC 5-DISCS,,Sand Creek Library,"Columbia Pictures,",2019,1/23/20,DVDSET,DVD
